file_id,file_location,file_name,file_size,img_lat,img_lon,img_width,img_len,img_date_time,img_exif_ver,img_make,img_model,img_rotate,img_tags,img_status,rvw_lvl,notes,musiq_score,dup_photo,dup_target,cosine_sim,img_caption,img_intro_paragraph,img_album_uri,img_ext_descr
1288,/2024-11-14,PXL_20241114_025640533.jpg,4941961,37.583453,126.983078,4080,3072,2024:11:14 11:56:40,0232,Google,Pixel 8 Pro,1, ,dup,2,,4.819,2024-11-14/PXL_20241114_030031869.jpg,F,0.797611,,,,
1289,/2024-11-14,PXL_20241114_025806069.jpg,4445830,37.583453,126.983078,3072,4080,2024:11:14 11:58:06,0232,Google,Pixel 8 Pro,1, ,dup,2,,4.411,2024-11-14/PXL_20241114_021142314.jpg,F,0.766044,,,,
1290,/2024-11-14,PXL_20241114_025825888.jpg,3217157,37.583453,126.983078,3072,4080,2024:11:14 11:58:25,0232,Google,Pixel 8 Pro,1, ,dup,2,,4.426,2024-11-14/PXL_20241114_030031869.jpg,F,0.755823,,,,
1291,/2024-11-14,PXL_20241114_025934013.jpg,4030198,37.582981,126.983519,3072,4080,2024:11:14 11:59:34,0232,Google,Pixel 8 Pro,1, ,dup,2,,4.788,2024-11-14/PXL_20241114_015415732.jpg,F,0.760355,,,,
1292,/2024-11-14,PXL_20241114_030028849.jpg,4689072,37.582981,126.983519,3072,4080,2024:11:14 12:00:28,0232,Google,Pixel 8 Pro,1, ,dup,2,,4.785,2024-11-14/PXL_20241114_044215997.jpg,F,0.756229,,,,
1293,/2024-11-14,PXL_20241114_030031869.jpg,3759520,37.582981,126.983519,4080,3072,2024:11:14 12:00:31,0232,Google,Pixel 8 Pro,1, ,tbd,3,,4.841,,T,-1,,,,
1294,/2024-11-14,PXL_20241114_030105371.jpg,2280691,37.582981,126.983519,3072,4080,2024:11:14 12:01:05,0232,Google,Pixel 8 Pro,1, ,tbd,3,,4.694,,T,-1,,,,
1295,/2024-11-14,PXL_20241114_031200293.jpg,1590356,37.575544,126.986175,3072,4080,2024:11:14 12:12:00,0232,Google,Pixel 8 Pro,1, ,tbd,3,,4.543,,F,-1,,,,
1296,/2024-11-14,PXL_20241114_032320801.jpg,3534995,37.574139,126.987067,4080,3072,2024:11:14 12:23:20,0232,Google,Pixel 8 Pro,1, ,dup,2,,4.596,2024-11-14/PXL_20241114_063042547.jpg,F,0.832917,,,,
1297,/2024-11-14,PXL_20241114_032323531.jpg,3375780,37.574139,126.987067,3072,4080,2024:11:14 12:23:23,0232,Google,Pixel 8 Pro,1, ,dup,2,,4.223,2024-11-14/PXL_20241114_063042547.jpg,F,0.822450,,,,
1298,/2024-11-14,PXL_20241114_034311471.jpg,2571992,37.574128,126.987044,3072,4080,2024:11:14 12:43:11,0232,Google,Pixel 8 Pro,1, ,tbd,3,,4.690,,F,-1,,,,
1299,/2024-11-14,PXL_20241114_040758785.jpg,4842103,37.573025,126.986278,4080,3072,2024:11:14 13:07:58,0232,Google,Pixel 8 Pro,1, ,tbd,3,,4.857,,T,-1,,,,
1300,/2024-11-14,PXL_20241114_040937314.jpg,3515694,37.573253,126.985983,4080,3072,2024:11:14 13:09:37,0232,Google,Pixel 8 Pro,1, ,tbd,4,,4.759,,T,-1,,,,
1301,/2024-11-14,PXL_20241114_041222953.jpg,2533305,37.573567,126.985642,3072,4080,2024:11:14 13:12:22,0232,Google,Pixel 8 Pro,1, ,tbd,3,,4.143,,F,-1,,,,
1302,/2024-11-14,PXL_20241114_041713602.jpg,3712840,37.574114,126.985078,4080,3072,2024:11:14 13:17:13,0232,Google,Pixel 8 Pro,1, ,tbd,3,,4.328,,F,-1,,,,
1303,/2024-11-14,PXL_20241114_041904504.jpg,3515065,37.574225,126.984611,3072,4080,2024:11:14 13:19:04,0232,Google,Pixel 8 Pro,1, ,dup,2,,4.305,2024-11-14/PXL_20241114_044215997.jpg,F,0.755112,,,,
1304,/2024-11-14,PXL_20241114_042035229.jpg,4354084,37.574225,126.984611,3072,4080,2024:11:14 13:20:35,0232,Google,Pixel 8 Pro,1, ,dup,2,,4.499,2024-11-14/PXL_20241114_042042080.jpg,F,0.944570,,,,
1305,/2024-11-14,PXL_20241114_042042080.jpg,4488527,37.574225,126.984611,4080,3072,2024:11:14 13:20:42,0232,Google,Pixel 8 Pro,1, ,tbd,3,,4.692,,T,-1,,,,
1306,/2024-11-14,PXL_20241114_042125646.jpg,3381316,37.574261,126.984967,3072,4080,2024:11:14 13:21:25,0232,Google,Pixel 8 Pro,1, ,dup,2,,4.337,2024-11-14/PXL_20241114_044215997.jpg,F,0.803116,,,,
1307,/2024-11-14,PXL_20241114_042131997.jpg,4704669,37.574261,126.984967,3072,4080,2024:11:14 13:21:31,0232,Google,Pixel 8 Pro,1, ,dup,2,,4.756,2024-11-14/PXL_20241114_044215997.jpg,F,0.762293,,,,
1308,/2024-11-14,PXL_20241114_042329047.jpg,4250649,37.574314,126.984858,3072,4080,2024:11:14 13:23:29,0232,Google,Pixel 8 Pro,1, ,tbd,3,,4.677,,F,-1,,,,
1309,/2024-11-14,PXL_20241114_043010602.jpg,4321775,37.573742,126.983189,4080,3072,2024:11:14 13:30:10,0232,Google,Pixel 8 Pro,1, ,dup,2,,4.501,2024-11-14/PXL_20241114_044215997.jpg,F,0.785391,,,,
1310,/2024-11-14,PXL_20241114_043103124.jpg,5938523,37.573747,126.983128,3072,4080,2024:11:14 13:31:03,0232,Google,Pixel 8 Pro,1, ,dup,2,,5.073,2024-11-14/PXL_20241114_043122190.jpg,F,0.890743,,,,
1311,/2024-11-14,PXL_20241114_043120198.jpg,5965857,37.573747,126.983128,3072,4080,2024:11:14 13:31:20,0232,Google,Pixel 8 Pro,1, ,dup,2,,4.958,2024-11-14/PXL_20241114_043122190.jpg,F,0.904888,,,,
1312,/2024-11-14,PXL_20241114_043122190.jpg,6601310,37.573747,126.983128,3072,4080,2024:11:14 13:31:22,0232,Google,Pixel 8 Pro,1, ,tbd,4,,5.109,,T,-1,,,,
1313,/2024-11-14,PXL_20241114_043152959.jpg,4178162,37.573747,126.983128,3072,4080,2024:11:14 13:31:52,0232,Google,Pixel 8 Pro,1, ,dup,2,,4.620,2024-11-14/PXL_20241114_043122190.jpg,F,0.916074,,,,
1314,/2024-11-14,PXL_20241114_043321541.jpg,4478055,37.573883,126.982742,3072,4080,2024:11:14 13:33:21,0232,Google,Pixel 8 Pro,1, ,dup,2,,4.754,2024-11-14/PXL_20241114_043122190.jpg,F,0.871885,,,,
1315,/2024-11-14,PXL_20241114_043608035.jpg,4066599,37.573883,126.982742,4080,3072,2024:11:14 13:36:08,0232,Google,Pixel 8 Pro,1, ,dup,2,,4.150,2024-11-14/PXL_20241114_043655607.jpg,F,0.772828,,,,
1316,/2024-11-14,PXL_20241114_043649071.jpg,3819075,37.573883,126.982742,4080,3072,2024:11:14 13:36:49,0232,Google,Pixel 8 Pro,1, ,dup,2,,4.570,2024-11-14/PXL_20241114_014523035.jpg,F,0.773625,,,,
1317,/2024-11-14,PXL_20241114_043655607.jpg,4072737,37.573883,126.982742,4080,3072,2024:11:14 13:36:55,0232,Google,Pixel 8 Pro,1, ,tbd,3,,4.676,,T,-1,,,,
1318,/2024-11-14,PXL_20241114_043731242.jpg,4209846,37.573883,126.982742,3072,4080,2024:11:14 13:37:31,0232,Google,Pixel 8 Pro,1, ,dup,2,,4.310,2024-11-14/PXL_20241114_045456746.jpg,F,0.762459,,,,
1319,/2024-11-14,PXL_20241114_043748527.jpg,3389984,37.573883,126.982742,3072,4080,2024:11:14 13:37:48,0232,Google,Pixel 8 Pro,1, ,dup,2,,4.574,2024-11-14/PXL_20241114_043751112.jpg,F,0.945640,,,,
1320,/2024-11-14,PXL_20241114_043751112.jpg,3880364,37.573883,126.982742,4080,3072,2024:11:14 13:37:51,0232,Google,Pixel 8 Pro,1, ,tbd,4,,5.349,,T,-1,,,,
1321,/2024-11-14,PXL_20241114_043849293.jpg,2565365,37.573881,126.982392,3072,4080,2024:11:14 13:38:49,0232,Google,Pixel 8 Pro,1, ,dup,2,,4.756,2024-11-14/PXL_20241114_043944664.PORTRAIT.jpg,F,0.877576,,,,
1322,/2024-11-14,PXL_20241114_043944664.PORTRAIT.jpg,6676202,37.573881,126.982392,4080,3072,2024:11:14 13:39:44,0232,Google,Pixel 8 Pro,1, ,tbd,3,,4.772,,T,-1,,,,
1323,/2024-11-14,PXL_20241114_044013026.jpg,4043551,37.573806,126.982258,4080,3072,2024:11:14 13:40:13,0232,Google,Pixel 8 Pro,1, ,dup,2,,4.399,2024-11-14/PXL_20241114_044215997.jpg,F,0.754413,,,,
1324,/2024-11-14,PXL_20241114_044120198.jpg,4439335,37.573806,126.982258,4080,3072,2024:11:14 13:41:20,0232,Google,Pixel 8 Pro,1, ,tbd,3,,4.357,,F,-1,,,,
1325,/2024-11-14,PXL_20241114_044153979.jpg,3790801,37.573711,126.982233,3072,4080,2024:11:14 13:41:53,0232,Google,Pixel 8 Pro,1, ,tbd,4,,5.219,,F,-1,,,,
1326,/2024-11-14,PXL_20241114_044215997.jpg,4930589,37.573711,126.982233,4080,3072,2024:11:14 13:42:15,0232,Google,Pixel 8 Pro,1, ,ok,3,,4.901,,T,-1,,,,
1327,/2024-11-14,PXL_20241114_044541295.jpg,4522305,37.573878,126.982106,4080,3072,2024:11:14 13:45:41,0232,Google,Pixel 8 Pro,1, ,best,5,,4.717,,F,-1,Jogye Temple,Jogye Temple is the chief temple of the Jogye Order of Korean Buddhism. The building dates back to the late 14th century and became the order's chief temple in 1936.,https://photos.app.goo.gl/rRDb1vPUKbdviZy76,
1328,/2024-11-14,PXL_20241114_044832935.jpg,3658498,37.573567,126.982067,4080,3072,2024:11:14 13:48:32,0232,Google,Pixel 8 Pro,1, ,dup,2,,4.664,2024-11-14/PXL_20241114_045215969.jpg,F,0.767355,,,,
1329,/2024-11-14,PXL_20241114_045139820.jpg,3299413,37.573547,126.981978,3072,4080,2024:11:14 13:51:39,0232,Google,Pixel 8 Pro,1, ,dup,2,,4.365,2024-11-14/PXL_20241114_021858018.jpg,F,0.751233,,,,
1330,/2024-11-14,PXL_20241114_045207600.jpg,4825663,37.573547,126.981978,4080,3072,2024:11:14 13:52:07,0232,Google,Pixel 8 Pro,1, ,dup,2,,4.759,2024-11-14/PXL_20241114_045215969.jpg,F,0.942593,,,,
1331,/2024-11-14,PXL_20241114_045215969.jpg,5512246,37.573789,126.982131,4080,3072,2024:11:14 13:52:15,0232,Google,Pixel 8 Pro,1, ,tbd,3,,4.790,,T,-1,,,,
1332,/2024-11-14,PXL_20241114_045242354.jpg,3735226,37.573789,126.982131,4080,3072,2024:11:14 13:52:42,0232,Google,Pixel 8 Pro,1, ,dup,2,,4.305,2024-11-14/PXL_20241114_045215969.jpg,F,0.834937,,,,
1333,/2024-11-14,PXL_20241114_045250021.jpg,3924366,37.573789,126.982131,4080,3072,2024:11:14 13:52:50,0232,Google,Pixel 8 Pro,1, ,dup,2,,4.489,2024-11-14/PXL_20241114_043122190.jpg,F,0.758469,,,,
1334,/2024-11-14,PXL_20241114_045456746.jpg,3800360,37.573789,126.982131,4080,3072,2024:11:14 13:54:56,0232,Google,Pixel 8 Pro,1, ,tbd,3,,4.481,,T,-1,,,,
1335,/2024-11-14,PXL_20241114_045519810.jpg,4667027,37.573511,126.982014,4080,3072,2024:11:14 13:55:19,0232,Google,Pixel 8 Pro,1, ,dup,2,,4.469,2024-11-14/PXL_20241114_045456746.jpg,F,0.889784,,,,
1336,/2024-11-14,PXL_20241114_045721402.jpg,5786624,37.573511,126.982014,3072,4080,2024:11:14 13:57:21,0232,Google,Pixel 8 Pro,1, ,dup,2,,4.513,2024-11-14/PXL_20241114_043122190.jpg,F,0.799134,,,,
1337,/2024-11-14,PXL_20241114_051316590.jpg,1970339,37.563342,126.981944,4080,3072,2024:11:14 14:13:16,0232,Google,Pixel 8 Pro,1, ,tbd,3,,4.596,,F,-1,,,,
1338,/2024-11-14,PXL_20241114_060029184.jpg,4073037,37.561667,126.985164,4080,3072,2024:11:14 15:00:29,0232,Google,Pixel 8 Pro,1, ,dup,2,,4.588,2024-11-14/PXL_20241114_040758785.jpg,F,0.798362,,,,
1339,/2024-11-14,PXL_20241114_060033286.jpg,3741872,37.561983,126.984986,4080,3072,2024:11:14 15:00:33,0232,Google,Pixel 8 Pro,1, ,dup,2,,4.816,2024-11-14/PXL_20241114_040758785.jpg,F,0.752697,,,,
1340,/2024-11-14,PXL_20241114_060104537.jpg,3596340,37.561983,126.984986,4080,3072,2024:11:14 15:01:04,0232,Google,Pixel 8 Pro,1, ,dup,2,,4.537,2024-11-14/PXL_20241114_040937314.jpg,F,0.759550,,,,
1341,/2024-11-14,PXL_20241114_060811764.jpg,3215051,37.563742,126.984547,3072,4080,2024:11:14 15:08:11,0232,Google,Pixel 8 Pro,1, ,dup,2,,4.777,2024-11-14/PXL_20241114_044215997.jpg,F,0.787360,,,,
1342,/2024-11-14,PXL_20241114_060814163.jpg,3186225,37.563742,126.984547,3072,4080,2024:11:14 15:08:14,0232,Google,Pixel 8 Pro,1, ,dup,2,,4.568,2024-11-14/PXL_20241114_044215997.jpg,F,0.759645,,,,
1343,/2024-11-14,PXL_20241114_063042547.jpg,3747625,37.570653,127.000653,4080,3072,2024:11:14 15:30:42,0232,Google,Pixel 8 Pro,1, ,tbd,3,,4.877,,T,-1,,,,
1344,/2024-11-14,PXL_20241114_063117367.jpg,4271985,37.570653,127.000653,4080,3072,2024:11:14 15:31:17,0232,Google,Pixel 8 Pro,1, ,dup,2,,4.818,2024-11-14/PXL_20241114_014523035.jpg,F,0.752529,,,,
1345,/2024-11-14,PXL_20241114_063519222.jpg,4401690,37.570392,127.000833,4080,3072,2024:11:14 15:35:19,0232,Google,Pixel 8 Pro,1, ,dup,2,,4.521,2024-11-14/PXL_20241114_063042547.jpg,F,0.804811,,,,
1346,/2024-11-14,PXL_20241114_063655082.jpg,4265594,37.570392,127.000833,4080,3072,2024:11:14 15:36:55,0232,Google,Pixel 8 Pro,1, ,dup,2,,4.478,2024-11-14/PXL_20241114_063042547.jpg,F,0.828539,,,,
1347,/2024-11-14,PXL_20241114_063713370.jpg,4505387,37.570361,127.000881,4080,3072,2024:11:14 15:37:13,0232,Google,Pixel 8 Pro,1, ,dup,2,,4.700,2024-11-14/PXL_20241114_063042547.jpg,F,0.812634,,,,
1348,/2024-11-14,PXL_20241114_064016415.jpg,3069099,37.570361,127.000881,3072,4080,2024:11:14 15:40:16,0232,Google,Pixel 8 Pro,1, ,dup,2,,4.673,2024-11-14/PXL_20241114_044215997.jpg,F,0.763985,,,,
1349,/2024-11-14,PXL_20241114_064118267.jpg,3910054,37.570361,127.000881,4080,3072,2024:11:14 15:41:18,0232,Google,Pixel 8 Pro,1, ,tbd,3,,4.586,,F,-1,,,,
1350,/2024-11-14,PXL_20241114_064537908.jpg,2943345,37.5704,127.000842,4080,3072,2024:11:14 15:45:37,0232,Google,Pixel 8 Pro,1, ,tbd,3,,4.436,,F,-1,,,,
1351,/2024-11-14,PXL_20241114_065436819.jpg,2794984,37.570917,127.000481,3072,4080,2024:11:14 15:54:36,0232,Google,Pixel 8 Pro,1, ,tbd,3,,4.548,,F,-1,,,,
1352,/2024-11-15,PXL_20241114_220734443.jpg,2744657,37.895758,126.749861,4080,3072,2024:11:15 07:07:34,0232,Google,Pixel 8 Pro,1, ,reject,0,,4.219,,F,-1,,,,
1353,/2024-11-15,PXL_20241114_220748485.jpg,2156168,37.890917,126.740328,4080,3072,2024:11:15 07:07:48,0232,Google,Pixel 8 Pro,1, ,tbd,3,,4.266,,F,-1,,,,
1354,/2024-11-15,PXL_20241114_221115569.jpg,2820359,37.890917,126.740328,4080,3072,2024:11:15 07:11:15,0232,Google,Pixel 8 Pro,1, ,reject,0,,4.632,,F,-1,,,,
1355,/2024-11-15,PXL_20241114_221127785.jpg,4076864,37.890917,126.740328,4080,3072,2024:11:15 07:11:27,0232,Google,Pixel 8 Pro,1, ,ok,3,,5.073,,F,-1,,,,
1356,/2024-11-15,PXL_20241114_221255749.jpg,1979526,37.890917,126.740328,3648,2736,2024:11:15 07:12:55,0232,Google,Pixel 8 Pro,1, ,dup,2,,4.216,2024-11-15/PXL_20241114_232352960.jpg,F,0.770431,,,,
1357,/2024-11-15,PXL_20241114_230334788.jpg,2678725,37.891361,126.742914,3072,4080,2024:11:15 08:03:34,0232,Google,Pixel 8 Pro,1, ,tbd,3,,4.321,,F,-1,,,,
1358,/2024-11-15,PXL_20241114_230502654.jpg,4876258,37.890219,126.740364,4080,3072,2024:11:15 08:05:02,0232,Google,Pixel 8 Pro,1, ,dup,2,,4.428,2024-11-15/PXL_20241115_001853666.jpg,F,0.835044,,,,
1359,/2024-11-15,PXL_20241114_230610611.jpg,5172280,37.889967,126.739819,3072,4080,2024:11:15 08:06:10,0232,Google,Pixel 8 Pro,1, ,dup,2,,4.651,2024-11-15/PXL_20241114_234103292.jpg,F,0.774200,,,,
1360,/2024-11-15,PXL_20241114_230613430.jpg,5846540,37.889967,126.739819,3072,4080,2024:11:15 08:06:13,0232,Google,Pixel 8 Pro,1, ,tbd,3,,4.728,,F,-1,,,,
1361,/2024-11-15,PXL_20241114_230729223.jpg,3392188,37.889967,126.739819,4080,3072,2024:11:15 08:07:29,0232,Google,Pixel 8 Pro,1, ,tbd,3,,4.295,,F,-1,,,,
1362,/2024-11-15,PXL_20241114_231053300.jpg,4111501,37.890092,126.739883,4080,3072,2024:11:15 08:10:53,0232,Google,Pixel 8 Pro,1, ,tbd,4,,4.442,2024-11-15/PXL_20241115_001853666.jpg,F,0.753518,,,,
1363,/2024-11-15,PXL_20241114_231337690.jpg,3586252,37.890236,126.739653,4080,3072,2024:11:15 08:13:37,0232,Google,Pixel 8 Pro,1, ,dup,2,,4.517,2024-11-15/PXL_20241114_234103292.jpg,F,0.760673,,,,
1364,/2024-11-15,PXL_20241114_231749730.jpg,3366093,37.890194,126.739122,4080,3072,2024:11:15 08:17:49,0232,Google,Pixel 8 Pro,1, ,dup,2,,4.186,2024-11-15/PXL_20241114_233453155.jpg,F,0.761080,,,,
1365,/2024-11-15,PXL_20241114_231803631.jpg,3160337,37.890194,126.739122,4080,3072,2024:11:15 08:18:03,0232,Google,Pixel 8 Pro,1, ,dup,2,,4.219,2024-11-15/PXL_20241114_233453155.jpg,F,0.782950,,,,
1366,/2024-11-15,PXL_20241114_231816181.jpg,4062194,37.890194,126.739122,4080,3072,2024:11:15 08:18:16,0232,Google,Pixel 8 Pro,1, ,tbd,3,,4.203,,F,-1,,,,
1367,/2024-11-15,PXL_20241114_231943370.jpg,4272155,37.890236,126.739022,4080,3072,2024:11:15 08:19:43,0232,Google,Pixel 8 Pro,1, ,dup,2,,4.807,2024-11-15/PXL_20241114_232020884.jpg,F,0.897862,,,,
1368,/2024-11-15,PXL_20241114_232020884.jpg,4362816,37.890236,126.739022,4080,3072,2024:11:15 08:20:20,0232,Google,Pixel 8 Pro,1, ,tbd,3,,4.829,,T,-1,,,,
1369,/2024-11-15,PXL_20241114_232033752.jpg,3631450,37.890236,126.739022,4080,3072,2024:11:15 08:20:33,0232,Google,Pixel 8 Pro,1, ,dup,2,,4.769,2024-11-15/PXL_20241114_232222190.jpg,F,0.756385,,,,
1370,/2024-11-15,PXL_20241114_232039003.jpg,4055411,37.890236,126.739022,4080,3072,2024:11:15 08:20:39,0232,Google,Pixel 8 Pro,1, ,dup,2,,4.822,2024-11-15/PXL_20241114_232222190.jpg,F,0.810224,,,,
1371,/2024-11-15,PXL_20241114_232053449.jpg,3625078,37.890239,126.738881,3072,4080,2024:11:15 08:20:53,0232,Google,Pixel 8 Pro,1, ,dup,2,,4.592,2024-11-15/PXL_20241114_232222190.jpg,F,0.753221,,,,
1372,/2024-11-15,PXL_20241114_232112603.jpg,4688125,37.890239,126.738881,4080,3072,2024:11:15 08:21:12,0232,Google,Pixel 8 Pro,1, ,tbd,4,,4.812,,F,-1,,,,
1373,/2024-11-15,PXL_20241114_232118122.jpg,4172204,37.890239,126.738881,3072,4080,2024:11:15 08:21:18,0232,Google,Pixel 8 Pro,1, ,dup,2,,4.672,2024-11-15/PXL_20241114_232020884.jpg,F,0.868429,,,,
1374,/2024-11-15,PXL_20241114_232133727.jpg,3096249,37.890239,126.738881,4080,3072,2024:11:15 08:21:33,0232,Google,Pixel 8 Pro,1, ,dup,2,,4.505,2024-11-15/PXL_20241114_232222190.jpg,F,0.778468,,,,
1375,/2024-11-15,PXL_20241114_232146677.jpg,4336345,37.890239,126.738881,4080,3072,2024:11:15 08:21:46,0232,Google,Pixel 8 Pro,1, ,tbd,3,,4.790,,T,-1,,,,
1376,/2024-11-15,PXL_20241114_232158104.jpg,3140398,37.890239,126.738881,4080,3072,2024:11:15 08:21:58,0232,Google,Pixel 8 Pro,1, ,dup,2,,4.635,2024-11-15/PXL_20241114_232146677.jpg,F,0.907732,,,,
1377,/2024-11-15,PXL_20241114_232222190.jpg,3895150,37.890306,126.738706,4080,3072,2024:11:15 08:22:22,0232,Google,Pixel 8 Pro,1, ,tbd,3,,4.905,,T,-1,,,,
1378,/2024-11-15,PXL_20241114_232314047.jpg,3391335,37.890306,126.738706,3072,4080,2024:11:15 08:23:14,0232,Google,Pixel 8 Pro,1, ,dup,2,,4.310,2024-11-15/PXL_20241114_232522479.jpg,F,0.796156,,,,
1379,/2024-11-15,PXL_20241114_232352960.jpg,2789099,37.890308,126.738414,3648,2736,2024:11:15 08:23:52,0232,Google,Pixel 8 Pro,1, ,tbd,4,,4.521,,T,-1,,,,
1380,/2024-11-15,PXL_20241114_232432329.jpg,3980656,37.890308,126.738414,3072,4080,2024:11:15 08:24:32,0232,Google,Pixel 8 Pro,1, ,dup,2,,4.621,2024-11-15/PXL_20241114_234103292.jpg,F,0.762015,,,,
1381,/2024-11-15,PXL_20241114_232520364.jpg,3401372,37.890247,126.738661,4080,3072,2024:11:15 08:25:20,0232,Google,Pixel 8 Pro,1, ,dup,2,,4.724,2024-11-15/PXL_20241114_232522479.jpg,F,0.978354,,,,
1382,/2024-11-15,PXL_20241114_232522479.jpg,3701576,37.890247,126.738661,4080,3072,2024:11:15 08:25:22,0232,Google,Pixel 8 Pro,1, ,best,5,,4.872,,T,-1,Last Train Out - Imjingak Park - DMZ,"This day we visited the DMZ dividing North and South Korea. We also entered some of the underground tunnels built by North Korea to infiltrate South Korea. In many cases we were limited in what where we could take pictures. Below is a picture of the last ""Last Train Out"" is a rusted, bullet-riddled steam locomotive on display at Imjingak Park, near the Bridge of Freedom in South Korea.",https://photos.app.goo.gl/EQ6hmxzMcp6PYNBf9,
1383,/2024-11-15,PXL_20241114_232531780.jpg,4610939,37.890247,126.738661,4080,3072,2024:11:15 08:25:31,0232,Google,Pixel 8 Pro,1, ,dup,2,,4.535,2024-11-15/PXL_20241114_232522479.jpg,F,0.884504,,,,
1384,/2024-11-15,PXL_20241114_232540148.jpg,4706992,37.890247,126.738661,4080,3072,2024:11:15 08:25:40,0232,Google,Pixel 8 Pro,1, ,bad,1,,3.834,,F,-1,,,,
1385,/2024-11-15,PXL_20241114_232545698.jpg,4294030,37.890247,126.738661,4080,3072,2024:11:15 08:25:45,0232,Google,Pixel 8 Pro,1, ,tbd,3,,4.495,,T,-1,,,,
1386,/2024-11-15,PXL_20241114_232556249.jpg,4987972,37.890247,126.738661,4080,3072,2024:11:15 08:25:56,0232,Google,Pixel 8 Pro,1, ,dup,2,,4.365,2024-11-15/PXL_20241114_232858023.jpg,F,0.752886,,,,
1387,/2024-11-15,PXL_20241114_232615343.jpg,3025542,37.890247,126.738661,4080,3072,2024:11:15 08:26:15,0232,Google,Pixel 8 Pro,1, ,dup,2,,4.475,2024-11-15/PXL_20241114_232222190.jpg,F,0.824088,,,,
1388,/2024-11-15,PXL_20241114_232636695.jpg,3274844,37.890247,126.738661,4080,3072,2024:11:15 08:26:36,0232,Google,Pixel 8 Pro,1, ,dup,2,,4.365,2024-11-15/PXL_20241114_232545698.jpg,F,0.793823,,,,
1389,/2024-11-15,PXL_20241114_232645278.jpg,4095523,37.890247,126.738661,4080,3072,2024:11:15 08:26:45,0232,Google,Pixel 8 Pro,1, ,tbd,3,,4.431,,F,-1,,,,
1390,/2024-11-15,PXL_20241114_232840506.jpg,3984238,37.890317,126.738472,4080,3072,2024:11:15 08:28:40,0232,Google,Pixel 8 Pro,1, ,dup,2,,4.547,2024-11-15/PXL_20241114_232956400.jpg,F,0.761836,,,,
1391,/2024-11-15,PXL_20241114_232845889.jpg,5085995,37.890317,126.738472,4080,3072,2024:11:15 08:28:45,0232,Google,Pixel 8 Pro,1, ,dup,2,,4.433,2024-11-15/PXL_20241114_232956400.jpg,F,0.756452,,,,
1392,/2024-11-15,PXL_20241114_232850606.jpg,5194547,37.890317,126.738472,4080,3072,2024:11:15 08:28:50,0232,Google,Pixel 8 Pro,1, ,dup,2,,4.584,2024-11-15/PXL_20241114_232020884.jpg,F,0.805595,,,,
1393,/2024-11-15,PXL_20241114_232858023.jpg,4241506,37.890317,126.738472,4080,3072,2024:11:15 08:28:58,0232,Google,Pixel 8 Pro,1, ,tbd,3,,4.550,,T,-1,,,,
1394,/2024-11-15,PXL_20241114_232946266.jpg,3890947,37.890056,126.738533,4080,3072,2024:11:15 08:29:46,0232,Google,Pixel 8 Pro,1, ,dup,2,,4.427,2024-11-15/PXL_20241114_232956400.jpg,F,0.934392,,,,
1395,/2024-11-15,PXL_20241114_232949718.jpg,3667219,37.890056,126.738533,4080,3072,2024:11:15 08:29:49,0232,Google,Pixel 8 Pro,1, ,dup,2,,4.540,2024-11-15/PXL_20241114_232956400.jpg,F,0.906662,,,,
1396,/2024-11-15,PXL_20241114_232956400.jpg,3734142,37.890056,126.738533,3072,4080,2024:11:15 08:29:56,0232,Google,Pixel 8 Pro,1, ,tbd,3,,4.551,,T,-1,,,,
1397,/2024-11-15,PXL_20241114_233034231.jpg,3608961,37.8903,126.738461,4080,3072,2024:11:15 08:30:34,0232,Google,Pixel 8 Pro,1, ,tbd,3,,4.557,,F,-1,,,,
1398,/2024-11-15,PXL_20241114_233051080.jpg,3474363,37.890194,126.738656,4080,3072,2024:11:15 08:30:51,0232,Google,Pixel 8 Pro,1, ,tbd,3,,4.428,,F,-1,,,,
1399,/2024-11-15,PXL_20241114_233225643.jpg,3426062,37.890019,126.739808,4080,3072,2024:11:15 08:32:25,0232,Google,Pixel 8 Pro,1, ,dup,2,,4.361,2024-11-15/PXL_20241114_234103292.jpg,F,0.751507,,,,
1400,/2024-11-15,PXL_20241114_233240662.jpg,4108375,37.890133,126.738856,4080,3072,2024:11:15 08:32:40,0232,Google,Pixel 8 Pro,1, ,tbd,3,,4.134,,F,-1,,,,
1401,/2024-11-15,PXL_20241114_233453155.jpg,4751011,37.890128,126.739706,4080,3072,2024:11:15 08:34:53,0232,Google,Pixel 8 Pro,1, ,tbd,3,,4.319,,T,-1,,,,
1402,/2024-11-15,PXL_20241114_233626459.jpg,4868473,37.890128,126.739706,4080,3072,2024:11:15 08:36:26,0232,Google,Pixel 8 Pro,1, ,dup,2,,4.829,2024-11-15/PXL_20241114_234103292.jpg,F,0.758807,,,,
1403,/2024-11-15,PXL_20241114_233803708.jpg,3112317,37.890036,126.739894,3648,2736,2024:11:15 08:38:03,0232,Google,Pixel 8 Pro,1, ,dup,2,,4.490,2024-11-15/PXL_20241114_232352960.jpg,F,0.750352,,,,
1404,/2024-11-15,PXL_20241114_233804527.jpg,3079842,37.890036,126.739894,3648,2736,2024:11:15 08:38:04,0232,Google,Pixel 8 Pro,1, ,dup,2,,4.311,2024-11-15/PXL_20241114_233805358.jpg,F,0.979394,,,,
